Date,Region,Division,Location,Unit ID,Service Line,Room Type,Market Rate,Current Rate,Occupancy Status,Days Vacant,Attribute (A/B/C),Square Footage,Last Renovated,Floor Number,Notes
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-030,IL,2 Bedroom,4655,4334,Occupied,0,A,950,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-031,IL,2 Bedroom,4458,4454,Occupied,0,B,950,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-032,IL,2 Bedroom,4545,4446,Occupied,0,B,950,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-033,IL,2 Bedroom,4282,0,Vacant,41,B,950,01/01/2022,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-034,IL,2 Bedroom,4788,4623,Occupied,0,B,950,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-035,IL,2 Bedroom,4425,4283,Occupied,0,A,950,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-036,IL,2 Bedroom,4581,4336,Occupied,0,B,950,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-037,IL,2 Bedroom,4389,4096,Occupied,0,A,950,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-038,IL,2 Bedroom,4363,4224,Occupied,0,A,950,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-039,IL,2 Bedroom,4792,4785,Occupied,0,B,950,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-040,IL,2 Bedroom,4510,4165,Occupied,0,B,950,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-041,AL,Studio,4516,4516,Occupied,0,A,550,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-042,AL,Studio,4652,4463,Occupied,0,B,550,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-043,AL,Studio,4598,4242,Occupied,0,B,550,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-044,AL,Studio,4748,4671,Occupied,0,B,550,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-045,AL,Studio,4625,4355,Occupied,0,A,550,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-046,AL,Studio,4382,4130,Occupied,0,B,550,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-047,AL,Studio,4505,0,Vacant,41,B,550,01/01/2019,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-048,AL,Studio,4358,4075,Occupied,0,A,550,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-049,AL,Studio,4451,4307,Occupied,0,B,550,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-050,AL,Studio,4677,4371,Occupied,0,A,550,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-051,AL,Studio,4695,4671,Occupied,0,B,550,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-052,AL,Companion Suite,4224,4025,Occupied,0,A,650,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-053,AL,Companion Suite,4684,4368,Occupied,0,B,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-054,AL,Companion Suite,4328,4147,Occupied,0,B,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-055,AL,Companion Suite,4347,4245,Occupied,0,B,650,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-056,AL,Companion Suite,4376,0,Vacant,50,A,650,01/01/2015,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-057,AL,Companion Suite,4537,0,Vacant,80,B,650,01/01/2022,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-058,AL,Companion Suite,4545,4322,Occupied,0,B,650,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-059,AL,Companion Suite,4326,4229,Occupied,0,A,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-060,AL,Companion Suite,4783,4729,Occupied,0,A,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-061,AL,Companion Suite,4470,0,Vacant,49,A,650,01/01/2017,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-062,AL,Companion Suite,4472,0,Vacant,28,B,650,01/01/2022,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-063,AL,1 Bedroom,5011,4694,Occupied,0,A,750,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-064,AL,1 Bedroom,4920,4606,Occupied,0,B,750,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-065,AL,1 Bedroom,5020,4921,Occupied,0,B,750,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-066,AL,1 Bedroom,4976,4947,Occupied,0,A,750,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-067,AL,1 Bedroom,5017,4651,Occupied,0,A,750,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-068,AL,1 Bedroom,5496,5200,Occupied,0,B,750,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-069,AL,1 Bedroom,4882,4737,Occupied,0,B,750,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-070,AL,1 Bedroom,5243,4928,Occupied,0,B,750,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-071,AL,1 Bedroom,5403,4979,Occupied,0,A,750,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-072,AL,1 Bedroom,4914,4726,Occupied,0,A,750,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-073,AL,1 Bedroom,5066,5008,Occupied,0,A,750,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-074,AL,1 Bedroom,5351,5158,Occupied,0,A,750,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-075,AL,1 Bedroom,5405,5249,Occupied,0,A,750,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-076,AL/MC,Private,7112,6973,Occupied,0,C,650,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-077,AL/MC,Private,7360,7257,Occupied,0,B,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-078,AL/MC,Private,7182,0,Vacant,2,B,650,01/01/2019,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-079,AL/MC,Private,7386,7323,Occupied,0,B,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-080,AL/MC,Private,7167,6616,Occupied,0,B,650,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-081,AL/MC,Private,6958,6427,Occupied,0,B,650,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-082,AL/MC,Private,7459,7133,Occupied,0,B,650,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-083,AL/MC,Private,6794,6554,Occupied,0,B,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-084,AL/MC,Private,7137,6708,Occupied,0,B,650,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-085,AL/MC,Private,7429,6921,Occupied,0,B,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-086,AL/MC,Semi-Private,7329,7175,Occupied,0,C,650,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-087,AL/MC,Semi-Private,6807,6697,Occupied,0,B,650,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-088,AL/MC,Semi-Private,7200,6981,Occupied,0,B,650,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-089,AL/MC,Semi-Private,7489,0,Vacant,76,C,650,01/01/2017,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-090,AL/MC,Semi-Private,7488,7322,Occupied,0,B,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-091,AL/MC,Semi-Private,7067,6669,Occupied,0,B,650,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-092,AL/MC,Semi-Private,6798,6419,Occupied,0,C,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-093,AL/MC,Semi-Private,7259,6903,Occupied,0,B,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-094,AL/MC,Semi-Private,7240,6952,Occupied,0,B,650,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-095,AL/MC,Semi-Private,7072,6887,Occupied,0,B,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-096,HC,Private,7925,7400,Occupied,0,C,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-097,HC,Private,7943,7578,Occupied,0,B,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-098,HC,Private,8400,7990,Occupied,0,C,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-099,HC,Private,8690,8540,Occupied,0,C,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-100,HC,Private,8625,0,Vacant,84,C,650,01/01/2020,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-101,HC,Private,8259,8218,Occupied,0,C,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-102,HC,Private,8423,8119,Occupied,0,C,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-103,HC,Private,8051,7859,Occupied,0,C,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-104,HC,Semi-Private,8503,8194,Occupied,0,C,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-105,HC,Semi-Private,8126,7694,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-106,HC,Semi-Private,8048,7991,Occupied,0,C,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-107,HC,Semi-Private,8613,8306,Occupied,0,B,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-108,HC,Semi-Private,8275,8088,Occupied,0,C,650,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-109,HC,Semi-Private,7832,7470,Occupied,0,C,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-110,HC,Semi-Private,8072,8044,Occupied,0,C,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-111,HC,Semi-Private,8372,7777,Occupied,0,C,650,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-112,HC,Ward,7583,0,Vacant,11,C,650,01/01/2022,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-113,HC,Ward,7794,7649,Occupied,0,C,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-114,HC,Ward,7457,0,Vacant,46,B,650,01/01/2022,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-115,HC,Ward,7445,0,Vacant,11,B,650,01/01/2022,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-116,HC,Ward,7765,7350,Occupied,0,C,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-117,HC,Ward,7226,0,Vacant,68,C,650,01/01/2022,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-118,HC,Ward,7357,7277,Occupied,0,C,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-119,HC,Ward,7527,7132,Occupied,0,C,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-120,HC,Ward,7249,7134,Occupied,0,C,650,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-121,HC/MC,Private,9371,9007,Occupied,0,C,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-122,HC/MC,Private,9816,9374,Occupied,0,C,650,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-123,HC/MC,Private,9740,9057,Occupied,0,C,650,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-124,HC/MC,Private,9314,8632,Occupied,0,C,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-125,HC/MC,Private,9117,8910,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-126,HC/MC,Private,9500,9238,Occupied,0,C,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-127,HC/MC,Private,9394,0,Vacant,77,B,650,01/01/2017,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-128,HC/MC,Semi-Private,9313,9038,Occupied,0,C,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-129,HC/MC,Semi-Private,9554,0,Vacant,79,B,650,01/01/2020,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-130,HC/MC,Semi-Private,9312,9252,Occupied,0,C,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-131,HC/MC,Semi-Private,9419,9147,Occupied,0,C,650,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-132,HC/MC,Semi-Private,9054,8452,Occupied,0,C,650,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-133,HC/MC,Semi-Private,9147,0,Vacant,3,C,650,01/01/2021,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-134,HC/MC,Semi-Private,9783,0,Vacant,25,C,650,01/01/2018,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-135,HC/MC,Semi-Private,9092,9089,Occupied,0,C,650,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-136,SL,Studio,5820,5771,Occupied,0,B,550,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-137,SL,Studio,5429,5398,Occupied,0,B,550,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-138,SL,Studio,5599,5568,Occupied,0,B,550,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-139,SL,Studio,5282,5185,Occupied,0,B,550,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-140,SL,Studio,5415,5259,Occupied,0,B,550,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-141,SL,Studio,5401,5339,Occupied,0,B,550,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-142,SL,Studio,5429,5424,Occupied,0,A,550,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-143,SL,Studio,5298,5271,Occupied,0,A,550,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-144,SL,Studio,5671,5380,Occupied,0,A,550,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-145,SL,Studio,5646,5584,Occupied,0,B,550,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-146,SL,1 Bedroom,6626,0,Vacant,73,B,750,01/01/2018,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-147,SL,1 Bedroom,6532,6196,Occupied,0,A,750,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-148,SL,1 Bedroom,6071,5959,Occupied,0,A,750,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-149,SL,1 Bedroom,6614,6359,Occupied,0,B,750,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-150,SL,1 Bedroom,6570,6419,Occupied,0,B,750,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-151,SL,1 Bedroom,6059,5984,Occupied,0,B,750,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-152,SL,1 Bedroom,6246,5841,Occupied,0,A,750,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-153,SL,1 Bedroom,6535,6463,Occupied,0,B,750,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-154,SL,1 Bedroom,6300,6010,Occupied,0,A,750,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-155,SL,1 Bedroom,6400,6170,Occupied,0,B,750,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-156,SL,Deluxe Suite,6546,0,Vacant,25,B,850,01/01/2018,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-157,SL,Deluxe Suite,6654,6489,Occupied,0,B,850,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-158,SL,Deluxe Suite,7163,7122,Occupied,0,A,850,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-159,SL,Deluxe Suite,6936,6682,Occupied,0,B,850,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-160,SL,Deluxe Suite,6799,6649,Occupied,0,B,850,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-161,SL,Deluxe Suite,7179,7058,Occupied,0,A,850,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-162,SL,Deluxe Suite,6782,6359,Occupied,0,A,850,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-163,SL,Deluxe Suite,6952,6447,Occupied,0,B,850,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-164,SL,Deluxe Suite,7133,6817,Occupied,0,B,850,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-165,SL,Deluxe Suite,6934,6421,Occupied,0,B,850,01/01/2017,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-001,IL,Studio,3662,3371,Occupied,0,B,550,01/01/2017,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-002,IL,Studio,3338,3255,Occupied,0,A,550,01/01/2022,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-003,IL,Studio,3338,3158,Occupied,0,A,550,01/01/2021,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-004,IL,Studio,3476,3275,Occupied,0,A,550,01/01/2020,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-005,IL,Studio,3412,0,Vacant,46,A,550,01/01/2021,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-006,IL,Studio,3476,3418,Occupied,0,A,550,01/01/2019,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-007,IL,Studio,3567,0,Vacant,12,A,550,01/01/2022,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-008,IL,Studio,3588,3395,Occupied,0,A,550,01/01/2018,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-009,IL,Studio,3336,3258,Occupied,0,A,550,01/01/2020,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-010,IL,Studio,3721,3704,Occupied,0,A,550,01/01/2019,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-011,IL,Studio,3620,0,Vacant,74,A,550,01/01/2019,2,Ready for immediate occupancy
