Date,Region,Division,Location,Unit ID,Service Line,Room Type,Market Rate,Current Rate,Occupancy Status,Days Vacant,Attribute (A/B/C),Square Footage,Last Renovated,Floor Number,Notes
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-014,IL,1 Bedroom,4225,4150,Occupied,0,A,750,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-015,IL,1 Bedroom,4241,3983,Occupied,0,A,750,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-016,IL,1 Bedroom,3863,3758,Occupied,0,A,750,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-017,IL,1 Bedroom,3784,3673,Occupied,0,B,750,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-018,IL,1 Bedroom,4108,0,Vacant,62,A,750,01/01/2022,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-019,IL,1 Bedroom,4307,4249,Occupied,0,B,750,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-020,IL,1 Bedroom,3917,3656,Occupied,0,A,750,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-021,IL,1 Bedroom,4094,4081,Occupied,0,A,750,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-022,IL,1 Bedroom,4044,3945,Occupied,0,B,750,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-023,IL,1 Bedroom,4103,4063,Occupied,0,A,750,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-024,IL,1 Bedroom,4116,4098,Occupied,0,A,750,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-025,IL,1 Bedroom,4104,0,Vacant,6,B,750,01/01/2016,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-026,IL,1 Bedroom,3863,3660,Occupied,0,A,750,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-027,IL,2 Bedroom,4684,4556,Occupied,0,B,950,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-028,IL,2 Bedroom,4248,3914,Occupied,0,A,950,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-029,IL,2 Bedroom,4805,4663,Occupied,0,A,950,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-030,IL,2 Bedroom,4606,4401,Occupied,0,A,950,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-031,IL,2 Bedroom,4458,4364,Occupied,0,A,950,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-032,IL,2 Bedroom,4585,4453,Occupied,0,A,950,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-033,IL,2 Bedroom,4809,4663,Occupied,0,A,950,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-034,IL,2 Bedroom,4414,4372,Occupied,0,A,950,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-035,IL,2 Bedroom,4611,4610,Occupied,0,B,950,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-036,IL,2 Bedroom,4626,4329,Occupied,0,A,950,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-037,IL,2 Bedroom,4395,0,Vacant,10,B,950,01/01/2021,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-038,IL,2 Bedroom,4798,4467,Occupied,0,A,950,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-039,IL,2 Bedroom,4248,4098,Occupied,0,A,950,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-IL-040,IL,2 Bedroom,4621,4463,Occupied,0,A,950,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-041,AL,Studio,4649,4426,Occupied,0,A,550,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-042,AL,Studio,4323,4130,Occupied,0,A,550,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-043,AL,Studio,4588,4358,Occupied,0,A,550,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-044,AL,Studio,4634,4275,Occupied,0,A,550,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-045,AL,Studio,4431,4180,Occupied,0,A,550,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-046,AL,Studio,4772,4574,Occupied,0,A,550,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-047,AL,Studio,4365,4017,Occupied,0,B,550,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-048,AL,Studio,4690,4605,Occupied,0,B,550,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-049,AL,Studio,4579,4490,Occupied,0,B,550,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-050,AL,Studio,4432,4214,Occupied,0,A,550,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-051,AL,Studio,4340,4255,Occupied,0,A,550,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-052,AL,Companion Suite,4365,4231,Occupied,0,A,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-053,AL,Companion Suite,4311,0,Vacant,52,A,650,01/01/2019,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-054,AL,Companion Suite,4506,4383,Occupied,0,B,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-055,AL,Companion Suite,4227,4083,Occupied,0,B,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-056,AL,Companion Suite,4785,4751,Occupied,0,B,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-057,AL,Companion Suite,4518,4407,Occupied,0,B,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-058,AL,Companion Suite,4264,4123,Occupied,0,A,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-059,AL,Companion Suite,4291,4182,Occupied,0,A,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-060,AL,Companion Suite,4573,4425,Occupied,0,B,650,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-061,AL,Companion Suite,4596,4305,Occupied,0,B,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-062,AL,Companion Suite,4258,4203,Occupied,0,A,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-063,AL,1 Bedroom,5215,4833,Occupied,0,B,750,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-064,AL,1 Bedroom,5512,5220,Occupied,0,B,750,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-065,AL,1 Bedroom,5194,4885,Occupied,0,B,750,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-066,AL,1 Bedroom,5404,5169,Occupied,0,A,750,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-067,AL,1 Bedroom,4897,4521,Occupied,0,A,750,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-068,AL,1 Bedroom,4995,4658,Occupied,0,B,750,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-069,AL,1 Bedroom,5140,4813,Occupied,0,B,750,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-070,AL,1 Bedroom,5458,5037,Occupied,0,B,750,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-071,AL,1 Bedroom,5268,5142,Occupied,0,B,750,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-072,AL,1 Bedroom,5243,5043,Occupied,0,B,750,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-073,AL,1 Bedroom,5466,5448,Occupied,0,A,750,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-074,AL,1 Bedroom,4960,4791,Occupied,0,B,750,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL-075,AL,1 Bedroom,5030,4679,Occupied,0,B,750,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-076,AL/MC,Private,7146,6587,Occupied,0,B,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-077,AL/MC,Private,7077,6706,Occupied,0,B,650,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-078,AL/MC,Private,6782,6639,Occupied,0,B,650,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-079,AL/MC,Private,6855,6796,Occupied,0,C,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-080,AL/MC,Private,7025,6799,Occupied,0,B,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-081,AL/MC,Private,7342,0,Vacant,48,C,650,01/01/2017,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-082,AL/MC,Private,6790,0,Vacant,61,C,650,01/01/2021,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-083,AL/MC,Private,7154,0,Vacant,40,B,650,01/01/2017,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-084,AL/MC,Private,7042,6945,Occupied,0,C,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-085,AL/MC,Private,7145,6775,Occupied,0,C,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-086,AL/MC,Semi-Private,7481,7022,Occupied,0,B,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-087,AL/MC,Semi-Private,7196,7078,Occupied,0,B,650,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-088,AL/MC,Semi-Private,7428,7042,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-089,AL/MC,Semi-Private,7477,7055,Occupied,0,C,650,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-090,AL/MC,Semi-Private,6869,0,Vacant,70,C,650,01/01/2021,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-091,AL/MC,Semi-Private,7479,7065,Occupied,0,C,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-092,AL/MC,Semi-Private,6877,6474,Occupied,0,B,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-093,AL/MC,Semi-Private,7264,7117,Occupied,0,C,650,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-094,AL/MC,Semi-Private,7410,7076,Occupied,0,C,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-095,AL/MC,Semi-Private,7072,6732,Occupied,0,B,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-096,HC,Private,8233,7937,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-097,HC,Private,8378,0,Vacant,47,C,650,01/01/2017,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-098,HC,Private,8478,8062,Occupied,0,C,650,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-099,HC,Private,8506,0,Vacant,35,C,650,01/01/2021,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-100,HC,Private,8457,7929,Occupied,0,C,650,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-101,HC,Private,8343,7842,Occupied,0,B,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-102,HC,Private,8107,7770,Occupied,0,B,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-103,HC,Private,7979,7927,Occupied,0,C,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-104,HC,Semi-Private,7945,7623,Occupied,0,C,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-105,HC,Semi-Private,8227,8117,Occupied,0,C,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-106,HC,Semi-Private,8491,8221,Occupied,0,B,650,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-107,HC,Semi-Private,8056,7940,Occupied,0,C,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-108,HC,Semi-Private,8095,7616,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-109,HC,Semi-Private,7891,7374,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-110,HC,Semi-Private,8594,0,Vacant,84,C,650,01/01/2020,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-111,HC,Semi-Private,8073,7831,Occupied,0,C,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-112,HC,Ward,7719,7682,Occupied,0,C,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-113,HC,Ward,7265,7121,Occupied,0,B,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-114,HC,Ward,7345,6998,Occupied,0,C,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-115,HC,Ward,7855,7781,Occupied,0,C,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-116,HC,Ward,7143,6584,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-117,HC,Ward,7260,6970,Occupied,0,B,650,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-118,HC,Ward,7296,7165,Occupied,0,C,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-119,HC,Ward,7319,7079,Occupied,0,C,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-120,HC,Ward,7437,6849,Occupied,0,B,650,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-121,HC/MC,Private,9389,9052,Occupied,0,C,650,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-122,HC/MC,Private,9428,9057,Occupied,0,B,650,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-123,HC/MC,Private,9646,9304,Occupied,0,B,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-124,HC/MC,Private,9422,9207,Occupied,0,C,650,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-125,HC/MC,Private,9395,8925,Occupied,0,C,650,01/01/2017,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-126,HC/MC,Private,8909,8593,Occupied,0,B,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-127,HC/MC,Private,9592,9122,Occupied,0,B,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-128,HC/MC,Semi-Private,9462,0,Vacant,30,B,650,01/01/2021,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-129,HC/MC,Semi-Private,9726,9058,Occupied,0,B,650,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-130,HC/MC,Semi-Private,8906,0,Vacant,62,C,650,01/01/2018,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-131,HC/MC,Semi-Private,9134,8624,Occupied,0,C,650,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-132,HC/MC,Semi-Private,9460,9170,Occupied,0,B,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-133,HC/MC,Semi-Private,8988,8449,Occupied,0,C,650,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-134,HC/MC,Semi-Private,9510,0,Vacant,19,B,650,01/01/2020,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-135,HC/MC,Semi-Private,9357,8976,Occupied,0,B,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-136,SL,Studio,5410,5310,Occupied,0,B,550,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-137,SL,Studio,5288,4968,Occupied,0,B,550,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-138,SL,Studio,5601,5572,Occupied,0,A,550,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-139,SL,Studio,5296,4883,Occupied,0,B,550,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-140,SL,Studio,5433,5126,Occupied,0,A,550,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-141,SL,Studio,5429,0,Vacant,81,B,550,01/01/2015,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-142,SL,Studio,5702,5308,Occupied,0,A,550,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-143,SL,Studio,5522,5248,Occupied,0,A,550,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-144,SL,Studio,5504,5081,Occupied,0,A,550,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-145,SL,Studio,5693,5536,Occupied,0,A,550,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-146,SL,1 Bedroom,6252,5797,Occupied,0,B,750,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-147,SL,1 Bedroom,6152,5877,Occupied,0,B,750,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-148,SL,1 Bedroom,6140,5698,Occupied,0,A,750,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-149,SL,1 Bedroom,6466,6153,Occupied,0,A,750,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-150,SL,1 Bedroom,6437,6217,Occupied,0,B,750,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-151,SL,1 Bedroom,6222,6107,Occupied,0,B,750,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-152,SL,1 Bedroom,6582,0,Vacant,49,A,750,01/01/2016,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-153,SL,1 Bedroom,6151,5983,Occupied,0,A,750,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-154,SL,1 Bedroom,6665,6508,Occupied,0,B,750,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-155,SL,1 Bedroom,6563,0,Vacant,83,B,750,01/01/2018,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-156,SL,Deluxe Suite,7121,0,Vacant,27,B,850,01/01/2015,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-157,SL,Deluxe Suite,7157,7073,Occupied,0,B,850,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-158,SL,Deluxe Suite,6982,6708,Occupied,0,B,850,01/01/2020,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-159,SL,Deluxe Suite,6894,6867,Occupied,0,A,850,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-160,SL,Deluxe Suite,6914,6622,Occupied,0,A,850,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-161,SL,Deluxe Suite,6862,6797,Occupied,0,B,850,01/01/2016,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-162,SL,Deluxe Suite,6626,6560,Occupied,0,B,850,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-163,SL,Deluxe Suite,6928,6600,Occupied,0,B,850,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-164,SL,Deluxe Suite,6554,6135,Occupied,0,A,850,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-165,SL,Deluxe Suite,7217,0,Vacant,44,B,850,01/01/2016,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-001,IL,Studio,3699,3444,Occupied,0,A,550,01/01/2022,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-002,IL,Studio,3512,3238,Occupied,0,A,550,01/01/2016,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-003,IL,Studio,3578,0,Vacant,28,A,550,01/01/2019,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-004,IL,Studio,3428,3298,Occupied,0,B,550,01/01/2022,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-005,IL,Studio,3474,3367,Occupied,0,B,550,01/01/2020,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-006,IL,Studio,3612,3538,Occupied,0,B,550,01/01/2019,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-007,IL,Studio,3737,3724,Occupied,0,A,550,01/01/2017,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-008,IL,Studio,3312,3311,Occupied,0,B,550,01/01/2021,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-009,IL,Studio,3608,3397,Occupied,0,A,550,01/01/2020,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-010,IL,Studio,3719,0,Vacant,47,A,550,01/01/2022,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-011,IL,Studio,3639,3536,Occupied,0,B,550,01/01/2017,1,
