Date,Region,Division,Location,Unit ID,Service Line,Room Type,Market Rate,Current Rate,Occupancy Status,Days Vacant,Attribute (A/B/C),Square Footage,Last Renovated,Floor Number,Notes
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-093,AL/MC,Semi-Private,6921,6387,Occupied,0,C,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-094,AL/MC,Semi-Private,7161,7145,Occupied,0,C,650,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-AL/MC-095,AL/MC,Semi-Private,6882,0,Vacant,60,C,650,01/01/2018,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-096,HC,Private,8277,8191,Occupied,0,B,650,01/01/2015,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-097,HC,Private,8671,8527,Occupied,0,B,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-098,HC,Private,7877,7729,Occupied,0,C,650,01/01/2020,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-099,HC,Private,8387,8013,Occupied,0,B,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-100,HC,Private,8489,8334,Occupied,0,C,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-101,HC,Private,8108,7929,Occupied,0,C,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-102,HC,Private,8607,8155,Occupied,0,C,650,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-103,HC,Private,8096,7944,Occupied,0,C,650,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-104,HC,Semi-Private,8344,8299,Occupied,0,C,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-105,HC,Semi-Private,8627,8107,Occupied,0,C,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-106,HC,Semi-Private,8056,7759,Occupied,0,C,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-107,HC,Semi-Private,8025,7466,Occupied,0,C,650,01/01/2016,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-108,HC,Semi-Private,8115,7582,Occupied,0,C,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-109,HC,Semi-Private,8553,8352,Occupied,0,B,650,01/01/2019,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-110,HC,Semi-Private,8168,0,Vacant,10,C,650,01/01/2018,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-111,HC,Semi-Private,8159,8056,Occupied,0,B,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-112,HC,Ward,7533,7296,Occupied,0,B,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-113,HC,Ward,7181,6723,Occupied,0,B,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-114,HC,Ward,7839,7544,Occupied,0,C,650,01/01/2021,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-115,HC,Ward,7265,7016,Occupied,0,B,650,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-116,HC,Ward,7656,7285,Occupied,0,C,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-117,HC,Ward,7147,0,Vacant,64,C,650,01/01/2016,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-118,HC,Ward,7717,7337,Occupied,0,B,650,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-119,HC,Ward,7279,7177,Occupied,0,C,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC-120,HC,Ward,7378,7377,Occupied,0,C,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-121,HC/MC,Private,9672,0,Vacant,16,C,650,01/01/2015,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-122,HC/MC,Private,9145,9040,Occupied,0,B,650,01/01/2021,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-123,HC/MC,Private,9273,8826,Occupied,0,B,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-124,HC/MC,Private,9156,0,Vacant,64,C,650,01/01/2021,3,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-125,HC/MC,Private,9413,0,Vacant,53,B,650,01/01/2021,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-126,HC/MC,Private,9763,9325,Occupied,0,B,650,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-127,HC/MC,Private,9705,9583,Occupied,0,B,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-128,HC/MC,Semi-Private,9157,8445,Occupied,0,C,650,01/01/2022,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-129,HC/MC,Semi-Private,9637,9295,Occupied,0,B,650,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-130,HC/MC,Semi-Private,8947,8789,Occupied,0,C,650,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-131,HC/MC,Semi-Private,9039,8460,Occupied,0,C,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-132,HC/MC,Semi-Private,9668,9229,Occupied,0,C,650,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-133,HC/MC,Semi-Private,9787,9064,Occupied,0,B,650,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-134,HC/MC,Semi-Private,9307,8638,Occupied,0,C,650,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-HC/MC-135,HC/MC,Semi-Private,9808,9424,Occupied,0,C,650,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-136,SL,Studio,5659,5656,Occupied,0,A,550,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-137,SL,Studio,5637,5620,Occupied,0,B,550,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-138,SL,Studio,5802,5488,Occupied,0,A,550,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-139,SL,Studio,5243,5074,Occupied,0,A,550,01/01/2018,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-140,SL,Studio,5327,5266,Occupied,0,B,550,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-141,SL,Studio,5332,5116,Occupied,0,A,550,01/01/2019,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-142,SL,Studio,5734,5344,Occupied,0,B,550,01/01/2019,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-143,SL,Studio,5314,5227,Occupied,0,B,550,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-144,SL,Studio,5263,5176,Occupied,0,B,550,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-145,SL,Studio,5593,5164,Occupied,0,B,550,01/01/2017,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-146,SL,1 Bedroom,6527,6270,Occupied,0,A,750,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-147,SL,1 Bedroom,6384,5914,Occupied,0,B,750,01/01/2015,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-148,SL,1 Bedroom,6334,0,Vacant,75,B,750,01/01/2016,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-149,SL,1 Bedroom,6663,6633,Occupied,0,B,750,01/01/2022,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-150,SL,1 Bedroom,6216,0,Vacant,84,B,750,01/01/2015,1,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-151,SL,1 Bedroom,6159,5950,Occupied,0,B,750,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-152,SL,1 Bedroom,6093,5847,Occupied,0,A,750,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-153,SL,1 Bedroom,5971,5951,Occupied,0,B,750,01/01/2018,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-154,SL,1 Bedroom,5963,5946,Occupied,0,A,750,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-155,SL,1 Bedroom,6609,6501,Occupied,0,B,750,01/01/2017,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-156,SL,Deluxe Suite,6859,6770,Occupied,0,B,850,01/01/2021,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-157,SL,Deluxe Suite,6811,6611,Occupied,0,B,850,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-158,SL,Deluxe Suite,6824,6563,Occupied,0,B,850,01/01/2022,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-159,SL,Deluxe Suite,7237,6802,Occupied,0,A,850,01/01/2020,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-160,SL,Deluxe Suite,7155,6723,Occupied,0,A,850,01/01/2015,3,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-161,SL,Deluxe Suite,6997,6995,Occupied,0,A,850,01/01/2018,1,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-162,SL,Deluxe Suite,6734,6311,Occupied,0,B,850,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-163,SL,Deluxe Suite,6727,0,Vacant,70,A,850,01/01/2020,2,Ready for immediate occupancy
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-164,SL,Deluxe Suite,6955,6433,Occupied,0,A,850,01/01/2016,2,
01/01/2024,North,Northeast,Sunrise Valley Senior Living,SUNRISE-SL-165,SL,Deluxe Suite,6960,6541,Occupied,0,B,850,01/01/2018,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-001,IL,Studio,3588,3507,Occupied,0,B,550,01/01/2016,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-002,IL,Studio,3669,3600,Occupied,0,A,550,01/01/2016,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-003,IL,Studio,3664,3638,Occupied,0,A,550,01/01/2016,3,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-004,IL,Studio,3593,3338,Occupied,0,B,550,01/01/2020,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-005,IL,Studio,3441,3395,Occupied,0,A,550,01/01/2018,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-006,IL,Studio,3748,3746,Occupied,0,A,550,01/01/2017,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-007,IL,Studio,3330,3217,Occupied,0,B,550,01/01/2020,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-008,IL,Studio,3583,3528,Occupied,0,B,550,01/01/2015,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-009,IL,Studio,3358,3281,Occupied,0,A,550,01/01/2018,1,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-010,IL,Studio,3393,3226,Occupied,0,A,550,01/01/2016,2,
01/01/2024,North,Northeast,Oakwood Retirement Community,OAKWOOD-IL-011,IL,Studio,3605,3445,Occupied,0,A,550,01/01/2019,3,
